OperationType,StartTime,EndTime,Duration(ms)
Put,2024-12-11 02:26:36.983190128 +0000 UTC m=+38.887788018,2024-12-11 02:26:37.060330128 +0000 UTC m=+38.964927976,77
Put,2024-12-11 02:26:36.983331087 +0000 UTC m=+38.887928976,2024-12-11 02:26:37.06091242 +0000 UTC m=+38.965510310,77
Put,2024-12-11 02:26:36.986194753 +0000 UTC m=+38.890792643,2024-12-11 02:26:37.063351962 +0000 UTC m=+38.967949810,77
Get,2024-12-11 02:26:37.03281217 +0000 UTC m=+38.937410060,2024-12-11 02:26:37.110748962 +0000 UTC m=+39.015346851,77
Get,2024-12-11 02:26:37.06335492 +0000 UTC m=+38.967952810,2024-12-11 02:26:37.137899462 +0000 UTC m=+39.042497351,74
Get,2024-12-11 02:26:37.05879867 +0000 UTC m=+38.963396560,2024-12-11 02:26:37.138134045 +0000 UTC m=+39.042731935,79
Put,2024-12-11 02:26:37.060914878 +0000 UTC m=+38.965512726,2024-12-11 02:26:37.141852045 +0000 UTC m=+39.046449935,80
Put,2024-12-11 02:26:37.06033217 +0000 UTC m=+38.964930060,2024-12-11 02:26:37.143874378 +0000 UTC m=+39.048472268,83
Put,2024-12-11 02:26:37.060325045 +0000 UTC m=+38.964922893,2024-12-11 02:26:37.146675753 +0000 UTC m=+39.051273643,86
Get,2024-12-11 02:26:37.110753545 +0000 UTC m=+39.015351393,2024-12-11 02:26:37.18769017 +0000 UTC m=+39.092288018,76
Put,2024-12-11 02:26:37.138136712 +0000 UTC m=+39.042734560,2024-12-11 02:26:37.234601378 +0000 UTC m=+39.139199268,96
Put,2024-12-11 02:26:37.14387767 +0000 UTC m=+39.048475518,2024-12-11 02:26:37.235285878 +0000 UTC m=+39.139883726,91
Put,2024-12-11 02:26:37.137904795 +0000 UTC m=+39.042502685,2024-12-11 02:26:37.235353503 +0000 UTC m=+39.139951351,97
Get,2024-12-11 02:26:37.141855462 +0000 UTC m=+39.046453351,2024-12-11 02:26:37.235425212 +0000 UTC m=+39.140023060,93
Put,2024-12-11 02:26:37.146678128 +0000 UTC m=+39.051275976,2024-12-11 02:26:37.241769837 +0000 UTC m=+39.146367685,95
Put,2024-12-11 02:26:37.187696045 +0000 UTC m=+39.092293893,2024-12-11 02:26:37.26221192 +0000 UTC m=+39.166809810,74
Put,2024-12-11 02:26:37.235354545 +0000 UTC m=+39.139952393,2024-12-11 02:26:37.296764087 +0000 UTC m=+39.201361935,61
Put,2024-12-11 02:26:37.234605962 +0000 UTC m=+39.139203851,2024-12-11 02:26:37.299341212 +0000 UTC m=+39.203939101,64
Put,2024-12-11 02:26:37.235426253 +0000 UTC m=+39.140024143,2024-12-11 02:26:37.299386045 +0000 UTC m=+39.203983893,63
Put,2024-12-11 02:26:37.235288837 +0000 UTC m=+39.139886726,2024-12-11 02:26:37.302996003 +0000 UTC m=+39.207593851,67
Get,2024-12-11 02:26:37.241773878 +0000 UTC m=+39.146371726,2024-12-11 02:26:37.31473317 +0000 UTC m=+39.219331018,72
Get,2024-12-11 02:26:37.296768462 +0000 UTC m=+39.201366351,2024-12-11 02:26:37.368962837 +0000 UTC m=+39.273560685,72
Put,2024-12-11 02:26:37.299344753 +0000 UTC m=+39.203942601,2024-12-11 02:26:37.370577795 +0000 UTC m=+39.275175643,71
Get,2024-12-11 02:26:37.299387212 +0000 UTC m=+39.203985101,2024-12-11 02:26:37.370663295 +0000 UTC m=+39.275261143,71
Put,2024-12-11 02:26:37.302999337 +0000 UTC m=+39.207597226,2024-12-11 02:26:37.370579504 +0000 UTC m=+39.275177393,67
Put,2024-12-11 02:26:37.262216753 +0000 UTC m=+39.166814643,2024-12-11 02:26:37.374095004 +0000 UTC m=+39.278692852,111
Put,2024-12-11 02:26:37.314737087 +0000 UTC m=+39.219334935,2024-12-11 02:26:37.379186962 +0000 UTC m=+39.283784852,64
Put,2024-12-11 02:26:37.369090254 +0000 UTC m=+39.273688227,2024-12-11 02:26:37.433200462 +0000 UTC m=+39.337798310,64
Put,2024-12-11 02:26:37.37066467 +0000 UTC m=+39.275262518,2024-12-11 02:26:37.48411217 +0000 UTC m=+39.388710018,113
Put,2024-12-11 02:26:37.370581545 +0000 UTC m=+39.275179393,2024-12-11 02:26:37.484685379 +0000 UTC m=+39.389283268,114
Get,2024-12-11 02:26:37.379189837 +0000 UTC m=+39.283787685,2024-12-11 02:26:37.484719337 +0000 UTC m=+39.389317227,105
Put,2024-12-11 02:26:37.370692212 +0000 UTC m=+39.275290060,2024-12-11 02:26:37.488844504 +0000 UTC m=+39.393442393,118
Put,2024-12-11 02:26:37.374098879 +0000 UTC m=+39.278696768,2024-12-11 02:26:37.49044792 +0000 UTC m=+39.395045810,116
Put,2024-12-11 02:26:37.433206254 +0000 UTC m=+39.337804102,2024-12-11 02:26:37.532592462 +0000 UTC m=+39.437190352,99
Put,2024-12-11 02:26:37.485689837 +0000 UTC m=+39.390287685,2024-12-11 02:26:37.539812545 +0000 UTC m=+39.444410393,54
Get,2024-12-11 02:26:37.490450254 +0000 UTC m=+39.395048102,2024-12-11 02:26:37.559914254 +0000 UTC m=+39.464512102,69
Get,2024-12-11 02:26:37.488848004 +0000 UTC m=+39.393445852,2024-12-11 02:26:37.56103142 +0000 UTC m=+39.465629268,72
Put,2024-12-11 02:26:37.485731545 +0000 UTC m=+39.390329435,2024-12-11 02:26:37.565923504 +0000 UTC m=+39.470521393,80
Put,2024-12-11 02:26:37.485763462 +0000 UTC m=+39.390361310,2024-12-11 02:26:37.566242837 +0000 UTC m=+39.470840685,80
Put,2024-12-11 02:26:37.532597545 +0000 UTC m=+39.437195393,2024-12-11 02:26:37.617739462 +0000 UTC m=+39.522337352,85
Get,2024-12-11 02:26:37.559918587 +0000 UTC m=+39.464516435,2024-12-11 02:26:37.62178742 +0000 UTC m=+39.526385310,61
Get,2024-12-11 02:26:37.539817462 +0000 UTC m=+39.444415352,2024-12-11 02:26:37.626876754 +0000 UTC m=+39.531474602,87
Get,2024-12-11 02:26:37.561034295 +0000 UTC m=+39.465632185,2024-12-11 02:26:37.637991837 +0000 UTC m=+39.542589685,76
Put,2024-12-11 02:26:37.566244629 +0000 UTC m=+39.470842518,2024-12-11 02:26:37.647761004 +0000 UTC m=+39.552358852,81
Put,2024-12-11 02:26:37.565928379 +0000 UTC m=+39.470526268,2024-12-11 02:26:37.648127795 +0000 UTC m=+39.552725685,82
Put,2024-12-11 02:26:37.617743295 +0000 UTC m=+39.522341185,2024-12-11 02:26:37.746667379 +0000 UTC m=+39.651265227,128
Put,2024-12-11 02:26:37.626881545 +0000 UTC m=+39.531479435,2024-12-11 02:26:37.751209629 +0000 UTC m=+39.655807477,124
Put,2024-12-11 02:26:37.62179167 +0000 UTC m=+39.526389518,2024-12-11 02:26:37.753090212 +0000 UTC m=+39.657688060,131
Put,2024-12-11 02:26:37.637995795 +0000 UTC m=+39.542593685,2024-12-11 02:26:37.759163587 +0000 UTC m=+39.663761477,121
Put,2024-12-11 02:26:37.647766337 +0000 UTC m=+39.552364227,2024-12-11 02:26:37.768137254 +0000 UTC m=+39.672735143,120
Get,2024-12-11 02:26:37.648130837 +0000 UTC m=+39.552728685,2024-12-11 02:26:37.77332917 +0000 UTC m=+39.677927060,125
Put,2024-12-11 02:26:37.746679212 +0000 UTC m=+39.651277102,2024-12-11 02:26:37.832736004 +0000 UTC m=+39.737333893,86
Put,2024-12-11 02:26:37.753094504 +0000 UTC m=+39.657692352,2024-12-11 02:26:37.83280767 +0000 UTC m=+39.737405518,79
Put,2024-12-11 02:26:37.768144629 +0000 UTC m=+39.672742477,2024-12-11 02:26:37.836700545 +0000 UTC m=+39.741298435,68
Get,2024-12-11 02:26:37.751249379 +0000 UTC m=+39.655847268,2024-12-11 02:26:37.836759295 +0000 UTC m=+39.741357185,85
Get,2024-12-11 02:26:37.759167629 +0000 UTC m=+39.663765518,2024-12-11 02:26:37.840752462 +0000 UTC m=+39.745350310,81
Get,2024-12-11 02:26:37.773333629 +0000 UTC m=+39.677931477,2024-12-11 02:26:37.855609795 +0000 UTC m=+39.760207643,82
Put,2024-12-11 02:26:37.832740712 +0000 UTC m=+39.737338560,2024-12-11 02:26:37.865731129 +0000 UTC m=+39.770329018,32
Put,2024-12-11 02:26:37.83280917 +0000 UTC m=+39.737407018,2024-12-11 02:26:37.902502629 +0000 UTC m=+39.807100518,69
Put,2024-12-11 02:26:37.836760795 +0000 UTC m=+39.741358643,2024-12-11 02:26:37.924797545 +0000 UTC m=+39.829395435,88
Get,2024-12-11 02:26:37.836705754 +0000 UTC m=+39.741303602,2024-12-11 02:26:37.925082754 +0000 UTC m=+39.829680643,88
Put,2024-12-11 02:26:37.84088642 +0000 UTC m=+39.745484352,2024-12-11 02:26:37.929444295 +0000 UTC m=+39.834042185,88
Get,2024-12-11 02:26:37.855614545 +0000 UTC m=+39.760212393,2024-12-11 02:26:37.94202142 +0000 UTC m=+39.846619310,86
Put,2024-12-11 02:26:37.865743587 +0000 UTC m=+39.770341477,2024-12-11 02:26:37.945626254 +0000 UTC m=+39.850224102,79
Get,2024-12-11 02:26:37.902514129 +0000 UTC m=+39.807112018,2024-12-11 02:26:37.970102379 +0000 UTC m=+39.874700268,67
Put,2024-12-11 02:26:37.92944942 +0000 UTC m=+39.834047310,2024-12-11 02:26:38.007469545 +0000 UTC m=+39.912067435,78
Put,2024-12-11 02:26:37.92508592 +0000 UTC m=+39.829683768,2024-12-11 02:26:38.007960129 +0000 UTC m=+39.912557977,82
Put,2024-12-11 02:26:37.924805129 +0000 UTC m=+39.829402977,2024-12-11 02:26:38.009260754 +0000 UTC m=+39.913858602,84
Put,2024-12-11 02:26:37.945629754 +0000 UTC m=+39.850227643,2024-12-11 02:26:38.022245379 +0000 UTC m=+39.926843227,76
Put,2024-12-11 02:26:37.942025837 +0000 UTC m=+39.846623685,2024-12-11 02:26:38.027690087 +0000 UTC m=+39.932287935,85
Put,2024-12-11 02:26:37.970108837 +0000 UTC m=+39.874706727,2024-12-11 02:26:38.057169504 +0000 UTC m=+39.961767352,87
Put,2024-12-11 02:26:38.00796317 +0000 UTC m=+39.912561060,2024-12-11 02:26:38.089319504 +0000 UTC m=+39.993917394,81
Put,2024-12-11 02:26:38.009263504 +0000 UTC m=+39.913861352,2024-12-11 02:26:38.093595254 +0000 UTC m=+39.998193102,84
Put,2024-12-11 02:26:38.02225042 +0000 UTC m=+39.926848310,2024-12-11 02:26:38.097717671 +0000 UTC m=+40.002315560,75
Put,2024-12-11 02:26:38.007475754 +0000 UTC m=+39.912073643,2024-12-11 02:26:38.097861712 +0000 UTC m=+40.002459560,90
Put,2024-12-11 02:26:38.027693879 +0000 UTC m=+39.932291727,2024-12-11 02:26:38.111264337 +0000 UTC m=+40.015862227,83
Put,2024-12-11 02:26:38.057174546 +0000 UTC m=+39.961772394,2024-12-11 02:26:38.141910421 +0000 UTC m=+40.046508310,84
Get,2024-12-11 02:26:38.093599421 +0000 UTC m=+39.998197269,2024-12-11 02:26:38.166784712 +0000 UTC m=+40.071382602,73
Put,2024-12-11 02:26:38.089325087 +0000 UTC m=+39.993922935,2024-12-11 02:26:38.172944046 +0000 UTC m=+40.077541935,83
Get,2024-12-11 02:26:38.097730296 +0000 UTC m=+40.002328227,2024-12-11 02:26:38.173619671 +0000 UTC m=+40.078217560,75
Put,2024-12-11 02:26:38.097864671 +0000 UTC m=+40.002462560,2024-12-11 02:26:38.183888296 +0000 UTC m=+40.088486185,86
Get,2024-12-11 02:26:38.111270212 +0000 UTC m=+40.015868102,2024-12-11 02:26:38.200020254 +0000 UTC m=+40.104618102,88
Get,2024-12-11 02:26:38.141918087 +0000 UTC m=+40.046515977,2024-12-11 02:26:38.225538629 +0000 UTC m=+40.130136477,83
Put,2024-12-11 02:26:38.173621754 +0000 UTC m=+40.078219644,2024-12-11 02:26:38.249782254 +0000 UTC m=+40.154380144,76
Put,2024-12-11 02:26:38.172949546 +0000 UTC m=+40.077547394,2024-12-11 02:26:38.256658754 +0000 UTC m=+40.161256644,83
Put,2024-12-11 02:26:38.166791046 +0000 UTC m=+40.071388894,2024-12-11 02:26:38.259171587 +0000 UTC m=+40.163769477,92
Put,2024-12-11 02:26:38.183893379 +0000 UTC m=+40.088491269,2024-12-11 02:26:38.263701129 +0000 UTC m=+40.168299019,79
Put,2024-12-11 02:26:38.200025671 +0000 UTC m=+40.104623560,2024-12-11 02:26:38.284880421 +0000 UTC m=+40.189478269,84
Put,2024-12-11 02:26:38.225543171 +0000 UTC m=+40.130141019,2024-12-11 02:26:38.296027754 +0000 UTC m=+40.200625602,70
Put,2024-12-11 02:26:38.249787129 +0000 UTC m=+40.154385019,2024-12-11 02:26:38.314955212 +0000 UTC m=+40.219553102,65
Put,2024-12-11 02:26:38.259175796 +0000 UTC m=+40.163773644,2024-12-11 02:26:38.331152046 +0000 UTC m=+40.235749935,71
Put,2024-12-11 02:26:38.256665587 +0000 UTC m=+40.161263477,2024-12-11 02:26:38.334723754 +0000 UTC m=+40.239321602,78
Put,2024-12-11 02:26:38.263704587 +0000 UTC m=+40.168302477,2024-12-11 02:26:38.349425837 +0000 UTC m=+40.254023685,85
Get,2024-12-11 02:26:38.284884296 +0000 UTC m=+40.189482144,2024-12-11 02:26:38.363091129 +0000 UTC m=+40.267688977,78
Put,2024-12-11 02:26:38.296033421 +0000 UTC m=+40.200631310,2024-12-11 02:26:38.384834087 +0000 UTC m=+40.289431977,88
Put,2024-12-11 02:26:38.314960671 +0000 UTC m=+40.219558519,2024-12-11 02:26:38.397442504 +0000 UTC m=+40.302040394,82
Get,2024-12-11 02:26:38.331268212 +0000 UTC m=+40.235866144,2024-12-11 02:26:38.405535087 +0000 UTC m=+40.310132977,74
Put,2024-12-11 02:26:38.334727462 +0000 UTC m=+40.239325352,2024-12-11 02:26:38.421852879 +0000 UTC m=+40.326450769,87
Get,2024-12-11 02:26:38.349430087 +0000 UTC m=+40.254027935,2024-12-11 02:26:38.423074796 +0000 UTC m=+40.327672644,73
Get,2024-12-11 02:26:38.363096337 +0000 UTC m=+40.267694227,2024-12-11 02:26:38.436756087 +0000 UTC m=+40.341353977,73
Put,2024-12-11 02:26:38.384840087 +0000 UTC m=+40.289437935,2024-12-11 02:26:38.452646087 +0000 UTC m=+40.357243935,67
Put,2024-12-11 02:26:38.397446754 +0000 UTC m=+40.302044644,2024-12-11 02:26:38.473536421 +0000 UTC m=+40.378134310,76
Put,2024-12-11 02:26:38.405540546 +0000 UTC m=+40.310138435,2024-12-11 02:26:38.484443796 +0000 UTC m=+40.389041685,78
Put,2024-12-11 02:26:38.421860671 +0000 UTC m=+40.326458560,2024-12-11 02:26:38.507245046 +0000 UTC m=+40.411842894,85
Put,2024-12-11 02:26:38.423077962 +0000 UTC m=+40.327675852,2024-12-11 02:26:38.509756629 +0000 UTC m=+40.414354519,86
Get,2024-12-11 02:26:38.436760671 +0000 UTC m=+40.341358560,2024-12-11 02:26:38.531899254 +0000 UTC m=+40.436497102,95
Put,2024-12-11 02:26:38.473541129 +0000 UTC m=+40.378139019,2024-12-11 02:26:38.539082337 +0000 UTC m=+40.443680227,65
Get,2024-12-11 02:26:38.452650462 +0000 UTC m=+40.357248352,2024-12-11 02:26:38.540728921 +0000 UTC m=+40.445326810,88
Put,2024-12-11 02:26:38.484447879 +0000 UTC m=+40.389045727,2024-12-11 02:26:38.571669129 +0000 UTC m=+40.476267019,87
Put,2024-12-11 02:26:38.507249296 +0000 UTC m=+40.411847144,2024-12-11 02:26:38.579727754 +0000 UTC m=+40.484325602,72
Get,2024-12-11 02:26:38.509760754 +0000 UTC m=+40.414358602,2024-12-11 02:26:38.588520712 +0000 UTC m=+40.493118560,78
Put,2024-12-11 02:26:38.531904962 +0000 UTC m=+40.436502852,2024-12-11 02:26:38.605151671 +0000 UTC m=+40.509749560,73
Put,2024-12-11 02:26:38.540732546 +0000 UTC m=+40.445330394,2024-12-11 02:26:38.631510837 +0000 UTC m=+40.536108727,90
Get,2024-12-11 02:26:38.539087212 +0000 UTC m=+40.443685060,2024-12-11 02:26:38.633736254 +0000 UTC m=+40.538334102,94
Put,2024-12-11 02:26:38.571673337 +0000 UTC m=+40.476271227,2024-12-11 02:26:38.645228212 +0000 UTC m=+40.549826102,73
Put,2024-12-11 02:26:38.579731962 +0000 UTC m=+40.484329852,2024-12-11 02:26:38.652342629 +0000 UTC m=+40.556940477,72
Get,2024-12-11 02:26:38.588523671 +0000 UTC m=+40.493121519,2024-12-11 02:26:38.661832671 +0000 UTC m=+40.566430560,73
Put,2024-12-11 02:26:38.605156254 +0000 UTC m=+40.509754102,2024-12-11 02:26:38.684780671 +0000 UTC m=+40.589378560,79
Put,2024-12-11 02:26:38.631516087 +0000 UTC m=+40.536113977,2024-12-11 02:26:38.716625712 +0000 UTC m=+40.621223602,85
Put,2024-12-11 02:26:38.633740212 +0000 UTC m=+40.538338102,2024-12-11 02:26:38.720769629 +0000 UTC m=+40.625367477,87
Put,2024-12-11 02:26:38.652347379 +0000 UTC m=+40.556945269,2024-12-11 02:26:38.735524004 +0000 UTC m=+40.640121894,83
Put,2024-12-11 02:26:38.645231754 +0000 UTC m=+40.549829644,2024-12-11 02:26:38.738249421 +0000 UTC m=+40.642847269,93
Put,2024-12-11 02:26:38.661836212 +0000 UTC m=+40.566434060,2024-12-11 02:26:38.752030254 +0000 UTC m=+40.656628102,90
Get,2024-12-11 02:26:38.684786504 +0000 UTC m=+40.589384352,2024-12-11 02:26:38.766872129 +0000 UTC m=+40.671469977,82
Put,2024-12-11 02:26:38.716630421 +0000 UTC m=+40.621228269,2024-12-11 02:26:38.779879921 +0000 UTC m=+40.684477769,63
Get,2024-12-11 02:26:38.720773962 +0000 UTC m=+40.625371852,2024-12-11 02:26:38.806754629 +0000 UTC m=+40.711352519,85
Put,2024-12-11 02:26:38.735527879 +0000 UTC m=+40.640125727,2024-12-11 02:26:38.809789838 +0000 UTC m=+40.714387727,74
Put,2024-12-11 02:26:38.738253129 +0000 UTC m=+40.642850977,2024-12-11 02:26:38.820036213 +0000 UTC m=+40.724634102,81
Put,2024-12-11 02:26:38.752033713 +0000 UTC m=+40.656631561,2024-12-11 02:26:38.832941088 +0000 UTC m=+40.737538977,80
Put,2024-12-11 02:26:38.766881796 +0000 UTC m=+40.671479686,2024-12-11 02:26:38.835744588 +0000 UTC m=+40.740342477,68
Put,2024-12-11 02:26:38.780530754 +0000 UTC m=+40.685129102,2024-12-11 02:26:38.871236254 +0000 UTC m=+40.775834144,90
Put,2024-12-11 02:26:38.809795254 +0000 UTC m=+40.714393144,2024-12-11 02:26:38.885738088 +0000 UTC m=+40.790335977,75
Get,2024-12-11 02:26:38.806760338 +0000 UTC m=+40.711358186,2024-12-11 02:26:38.891398629 +0000 UTC m=+40.795996477,84
Put,2024-12-11 02:26:38.820041671 +0000 UTC m=+40.724639561,2024-12-11 02:26:38.902768713 +0000 UTC m=+40.807366602,82
Put,2024-12-11 02:26:38.832946046 +0000 UTC m=+40.737543936,2024-12-11 02:26:38.907461671 +0000 UTC m=+40.812059561,74
Put,2024-12-11 02:26:38.835748421 +0000 UTC m=+40.740346311,2024-12-11 02:26:38.924540254 +0000 UTC m=+40.829138144,88
Put,2024-12-11 02:26:38.871241671 +0000 UTC m=+40.775839561,2024-12-11 02:26:38.956936046 +0000 UTC m=+40.861533894,85
Put,2024-12-11 02:26:38.885743421 +0000 UTC m=+40.790341311,2024-12-11 02:26:38.959061463 +0000 UTC m=+40.863659311,73
Put,2024-12-11 02:26:38.891402921 +0000 UTC m=+40.796000811,2024-12-11 02:26:38.965897671 +0000 UTC m=+40.870495561,74
Put,2024-12-11 02:26:38.902772629 +0000 UTC m=+40.807370477,2024-12-11 02:26:38.986592879 +0000 UTC m=+40.891190769,83
Get,2024-12-11 02:26:38.907465921 +0000 UTC m=+40.812063811,2024-12-11 02:26:38.987581254 +0000 UTC m=+40.892179102,80
Put,2024-12-11 02:26:38.924544671 +0000 UTC m=+40.829142519,2024-12-11 02:26:39.018756963 +0000 UTC m=+40.923354811,94
Put,2024-12-11 02:26:38.959066379 +0000 UTC m=+40.863664269,2024-12-11 02:26:39.018768213 +0000 UTC m=+40.923366102,59
Put,2024-12-11 02:26:38.965901379 +0000 UTC m=+40.870499269,2024-12-11 02:26:39.045565838 +0000 UTC m=+40.950163686,79
Put,2024-12-11 02:26:38.956940588 +0000 UTC m=+40.861538477,2024-12-11 02:26:39.050529504 +0000 UTC m=+40.955127352,93
Get,2024-12-11 02:26:38.986598963 +0000 UTC m=+40.891196811,2024-12-11 02:26:39.077067713 +0000 UTC m=+40.981665602,90
Put,2024-12-11 02:26:38.987585129 +0000 UTC m=+40.892182977,2024-12-11 02:26:39.081949963 +0000 UTC m=+40.986547811,94
Put,2024-12-11 02:26:39.018770046 +0000 UTC m=+40.923367936,2024-12-11 02:26:39.110574713 +0000 UTC m=+41.015172561,91
Put,2024-12-11 02:26:39.018761796 +0000 UTC m=+40.923359644,2024-12-11 02:26:39.114412338 +0000 UTC m=+41.019010227,95
Put,2024-12-11 02:26:39.045569963 +0000 UTC m=+40.950167811,2024-12-11 02:26:39.136768088 +0000 UTC m=+41.041365977,91
Put,2024-12-11 02:26:39.050533129 +0000 UTC m=+40.955131019,2024-12-11 02:26:39.136777004 +0000 UTC m=+41.041374852,86
Put,2024-12-11 02:26:39.077073296 +0000 UTC m=+40.981671186,2024-12-11 02:26:39.143750338 +0000 UTC m=+41.048348186,66
Put,2024-12-11 02:26:39.081954171 +0000 UTC m=+40.986552019,2024-12-11 02:26:39.157478879 +0000 UTC m=+41.062076769,75
Put,2024-12-11 02:26:39.114415213 +0000 UTC m=+41.019013061,2024-12-11 02:26:39.191325546 +0000 UTC m=+41.095923436,76
Put,2024-12-11 02:26:39.110578421 +0000 UTC m=+41.015176269,2024-12-11 02:26:39.197101588 +0000 UTC m=+41.101699477,86
Get,2024-12-11 02:26:39.136779254 +0000 UTC m=+41.041377144,2024-12-11 02:26:39.215958504 +0000 UTC m=+41.120556394,79
Put,2024-12-11 02:26:39.136772046 +0000 UTC m=+41.041369894,2024-12-11 02:26:39.218358213 +0000 UTC m=+41.122956061,81
Put,2024-12-11 02:26:39.143753963 +0000 UTC m=+41.048351811,2024-12-11 02:26:39.236335088 +0000 UTC m=+41.140932977,92
Put,2024-12-11 02:26:39.157489921 +0000 UTC m=+41.062087811,2024-12-11 02:26:39.256738629 +0000 UTC m=+41.161336519,99
Put,2024-12-11 02:26:39.191330254 +0000 UTC m=+41.095928102,2024-12-11 02:26:39.273810921 +0000 UTC m=+41.178408811,82
Put,2024-12-11 02:26:39.197105004 +0000 UTC m=+41.101702894,2024-12-11 02:26:39.291765713 +0000 UTC m=+41.196363561,94
Put,2024-12-11 02:26:39.215964004 +0000 UTC m=+41.120561894,2024-12-11 02:26:39.307649296 +0000 UTC m=+41.212247144,91
Get,2024-12-11 02:26:39.218363296 +0000 UTC m=+41.122961144,2024-12-11 02:26:39.310820004 +0000 UTC m=+41.215417852,92
Put,2024-12-11 02:26:39.236339671 +0000 UTC m=+41.140937561,2024-12-11 02:26:39.328125921 +0000 UTC m=+41.232723769,91
Put,2024-12-11 02:26:39.256743088 +0000 UTC m=+41.161340936,2024-12-11 02:26:39.341147379 +0000 UTC m=+41.245745269,84
Put,2024-12-11 02:26:39.274633754 +0000 UTC m=+41.179231644,2024-12-11 02:26:39.367281838 +0000 UTC m=+41.271879727,92
Put,2024-12-11 02:26:39.291770838 +0000 UTC m=+41.196368727,2024-12-11 02:26:39.370468671 +0000 UTC m=+41.275066519,78
Put,2024-12-11 02:26:39.307653379 +0000 UTC m=+41.212251269,2024-12-11 02:26:39.392279879 +0000 UTC m=+41.296877727,84
Put,2024-12-11 02:26:39.310829838 +0000 UTC m=+41.215427686,2024-12-11 02:26:39.392347713 +0000 UTC m=+41.296945561,81
Put,2024-12-11 02:26:39.328129921 +0000 UTC m=+41.232727769,2024-12-11 02:26:39.423481046 +0000 UTC m=+41.328078894,95
Put,2024-12-11 02:26:39.341152629 +0000 UTC m=+41.245750519,2024-12-11 02:26:39.423803796 +0000 UTC m=+41.328401686,82
Get,2024-12-11 02:26:39.370472588 +0000 UTC m=+41.275070436,2024-12-11 02:26:39.455261421 +0000 UTC m=+41.359859311,84
Get,2024-12-11 02:26:39.367286629 +0000 UTC m=+41.271884519,2024-12-11 02:26:39.460396088 +0000 UTC m=+41.364993978,93
Put,2024-12-11 02:26:39.392349213 +0000 UTC m=+41.296947061,2024-12-11 02:26:39.488731338 +0000 UTC m=+41.393329228,96
Get,2024-12-11 02:26:39.392284963 +0000 UTC m=+41.296882852,2024-12-11 02:26:39.493543963 +0000 UTC m=+41.398141853,101
Put,2024-12-11 02:26:39.423806504 +0000 UTC m=+41.328404394,2024-12-11 02:26:39.51277488 +0000 UTC m=+41.417372769,88
Put,2024-12-11 02:26:39.423495754 +0000 UTC m=+41.328093644,2024-12-11 02:26:39.520059921 +0000 UTC m=+41.424657811,96
Put,2024-12-11 02:26:39.45526663 +0000 UTC m=+41.359864519,2024-12-11 02:26:39.570297796 +0000 UTC m=+41.474895644,115
Put,2024-12-11 02:26:39.460401338 +0000 UTC m=+41.364999186,2024-12-11 02:26:39.57218588 +0000 UTC m=+41.476783728,111
Get,2024-12-11 02:26:39.488735713 +0000 UTC m=+41.393333561,2024-12-11 02:26:39.603802838 +0000 UTC m=+41.508400728,115
Put,2024-12-11 02:26:39.493547546 +0000 UTC m=+41.398145436,2024-12-11 02:26:39.60387013 +0000 UTC m=+41.508467978,110
Put,2024-12-11 02:26:39.512779338 +0000 UTC m=+41.417377186,2024-12-11 02:26:39.626872255 +0000 UTC m=+41.531470144,114
Put,2024-12-11 02:26:39.52006563 +0000 UTC m=+41.424663519,2024-12-11 02:26:39.63936538 +0000 UTC m=+41.543963269,119
Put,2024-12-11 02:26:39.572190046 +0000 UTC m=+41.476787894,2024-12-11 02:26:39.657805588 +0000 UTC m=+41.562403478,85
Put,2024-12-11 02:26:39.570303255 +0000 UTC m=+41.474901103,2024-12-11 02:26:39.66599888 +0000 UTC m=+41.570596769,95
Put,2024-12-11 02:26:39.603871588 +0000 UTC m=+41.508469436,2024-12-11 02:26:39.683663588 +0000 UTC m=+41.588261478,79
Put,2024-12-11 02:26:39.603810046 +0000 UTC m=+41.508407936,2024-12-11 02:26:39.689605796 +0000 UTC m=+41.594203686,85
Put,2024-12-11 02:26:39.626880046 +0000 UTC m=+41.531477936,2024-12-11 02:26:39.694506046 +0000 UTC m=+41.599103894,67
Put,2024-12-11 02:26:39.639370838 +0000 UTC m=+41.543968728,2024-12-11 02:26:39.715822255 +0000 UTC m=+41.620420144,76
Put,2024-12-11 02:26:39.657811505 +0000 UTC m=+41.562409394,2024-12-11 02:26:39.751812171 +0000 UTC m=+41.656410061,94
Get,2024-12-11 02:26:39.666018421 +0000 UTC m=+41.570616269,2024-12-11 02:26:39.75755888 +0000 UTC m=+41.662156769,91
Get,2024-12-11 02:26:39.694509588 +0000 UTC m=+41.599107478,2024-12-11 02:26:39.778917296 +0000 UTC m=+41.683515186,84
Put,2024-12-11 02:26:39.68366863 +0000 UTC m=+41.588266519,2024-12-11 02:26:39.780593005 +0000 UTC m=+41.685190853,96
Get,2024-12-11 02:26:39.689610838 +0000 UTC m=+41.594208686,2024-12-11 02:26:39.787593171 +0000 UTC m=+41.692191061,97
Put,2024-12-11 02:26:39.715826838 +0000 UTC m=+41.620424686,2024-12-11 02:26:39.792753171 +0000 UTC m=+41.697351061,76
Put,2024-12-11 02:26:39.757564338 +0000 UTC m=+41.662162228,2024-12-11 02:26:39.831756921 +0000 UTC m=+41.736354811,74
