OperationType,StartTime,EndTime,Duration(ms)
Get,2024-12-11 03:17:42.203090214 +0000 UTC m=+27.593547847,2024-12-11 03:17:42.285763172 +0000 UTC m=+27.676220805,82
Get,2024-12-11 03:17:42.283830714 +0000 UTC m=+27.674288388,2024-12-11 03:17:42.330066089 +0000 UTC m=+27.720523763,46
Put,2024-12-11 03:17:42.280318047 +0000 UTC m=+27.670775722,2024-12-11 03:17:42.332573422 +0000 UTC m=+27.723031097,52
Put,2024-12-11 03:17:42.285764797 +0000 UTC m=+27.676222472,2024-12-11 03:17:42.350202297 +0000 UTC m=+27.740659972,64
Put,2024-12-11 03:17:42.285746464 +0000 UTC m=+27.676204138,2024-12-11 03:17:42.35304988 +0000 UTC m=+27.743507555,67
Put,2024-12-11 03:17:42.284849964 +0000 UTC m=+27.675307597,2024-12-11 03:17:42.35641938 +0000 UTC m=+27.746877055,71
Put,2024-12-11 03:17:42.330071422 +0000 UTC m=+27.720529097,2024-12-11 03:17:42.395151672 +0000 UTC m=+27.785609347,65
Get,2024-12-11 03:17:42.350205839 +0000 UTC m=+27.740663513,2024-12-11 03:17:42.400842797 +0000 UTC m=+27.791300430,50
Put,2024-12-11 03:17:42.332577547 +0000 UTC m=+27.723035222,2024-12-11 03:17:42.402078547 +0000 UTC m=+27.792536222,69
Put,2024-12-11 03:17:42.353381005 +0000 UTC m=+27.743838680,2024-12-11 03:17:42.410104339 +0000 UTC m=+27.800562013,56
Put,2024-12-11 03:17:42.35642213 +0000 UTC m=+27.746879805,2024-12-11 03:17:42.418848505 +0000 UTC m=+27.809306138,62
Put,2024-12-11 03:17:42.395157172 +0000 UTC m=+27.785614847,2024-12-11 03:17:42.43241538 +0000 UTC m=+27.822873055,37
Put,2024-12-11 03:17:42.402080839 +0000 UTC m=+27.792538513,2024-12-11 03:17:42.470549755 +0000 UTC m=+27.861007388,68
Get,2024-12-11 03:17:42.400846505 +0000 UTC m=+27.791304138,2024-12-11 03:17:42.470699964 +0000 UTC m=+27.861157638,69
Get,2024-12-11 03:17:42.410108172 +0000 UTC m=+27.800565847,2024-12-11 03:17:42.477469839 +0000 UTC m=+27.867927472,67
Put,2024-12-11 03:17:42.41885263 +0000 UTC m=+27.809310305,2024-12-11 03:17:42.480707047 +0000 UTC m=+27.871164680,61
Put,2024-12-11 03:17:42.432419422 +0000 UTC m=+27.822877055,2024-12-11 03:17:42.497829922 +0000 UTC m=+27.888287555,65
Put,2024-12-11 03:17:42.47055513 +0000 UTC m=+27.861012805,2024-12-11 03:17:42.520463005 +0000 UTC m=+27.910920722,49
Put,2024-12-11 03:17:42.470701964 +0000 UTC m=+27.861159597,2024-12-11 03:17:42.523853797 +0000 UTC m=+27.914311430,53
Get,2024-12-11 03:17:42.480709547 +0000 UTC m=+27.871167180,2024-12-11 03:17:42.533803422 +0000 UTC m=+27.924261055,53
Put,2024-12-11 03:17:42.477474464 +0000 UTC m=+27.867932138,2024-12-11 03:17:42.537472839 +0000 UTC m=+27.927930472,59
Put,2024-12-11 03:17:42.497834755 +0000 UTC m=+27.888292388,2024-12-11 03:17:42.560160797 +0000 UTC m=+27.950618472,62
Put,2024-12-11 03:17:42.520469047 +0000 UTC m=+27.910926722,2024-12-11 03:17:42.570192756 +0000 UTC m=+27.960650430,49
Get,2024-12-11 03:17:42.523857172 +0000 UTC m=+27.914314805,2024-12-11 03:17:42.573121881 +0000 UTC m=+27.963579514,49
Put,2024-12-11 03:17:42.537476297 +0000 UTC m=+27.927933972,2024-12-11 03:17:42.601383964 +0000 UTC m=+27.991841639,63
Get,2024-12-11 03:17:42.533807964 +0000 UTC m=+27.924265639,2024-12-11 03:17:42.604750547 +0000 UTC m=+27.995208222,70
Put,2024-12-11 03:17:42.560166131 +0000 UTC m=+27.950623764,2024-12-11 03:17:42.621535172 +0000 UTC m=+28.011992847,61
Put,2024-12-11 03:17:42.570197714 +0000 UTC m=+27.960655389,2024-12-11 03:17:42.648368672 +0000 UTC m=+28.038826347,78
Get,2024-12-11 03:17:42.573126297 +0000 UTC m=+27.963583972,2024-12-11 03:17:42.653235047 +0000 UTC m=+28.043692722,80
Put,2024-12-11 03:17:42.601388214 +0000 UTC m=+27.991845889,2024-12-11 03:17:42.661880339 +0000 UTC m=+28.052338014,60
Put,2024-12-11 03:17:42.621556964 +0000 UTC m=+28.012014597,2024-12-11 03:17:42.667020297 +0000 UTC m=+28.057477930,45
Put,2024-12-11 03:17:42.604754297 +0000 UTC m=+27.995211972,2024-12-11 03:17:42.674868506 +0000 UTC m=+28.065326180,70
Put,2024-12-11 03:17:42.661883714 +0000 UTC m=+28.052341389,2024-12-11 03:17:42.709860089 +0000 UTC m=+28.100317764,47
Put,2024-12-11 03:17:42.648373964 +0000 UTC m=+28.038831639,2024-12-11 03:17:42.711442464 +0000 UTC m=+28.101900139,63
Get,2024-12-11 03:17:42.674871631 +0000 UTC m=+28.065329305,2024-12-11 03:17:42.714113589 +0000 UTC m=+28.104571222,39
Get,2024-12-11 03:17:42.653239006 +0000 UTC m=+28.043696680,2024-12-11 03:17:42.715811797 +0000 UTC m=+28.106269430,62
Put,2024-12-11 03:17:42.667023089 +0000 UTC m=+28.057480722,2024-12-11 03:17:42.717974339 +0000 UTC m=+28.108431972,50
Put,2024-12-11 03:17:42.711446214 +0000 UTC m=+28.101903847,2024-12-11 03:17:42.755921297 +0000 UTC m=+28.146378972,44
Get,2024-12-11 03:17:42.709864422 +0000 UTC m=+28.100322097,2024-12-11 03:17:42.762739756 +0000 UTC m=+28.153197389,52
Put,2024-12-11 03:17:42.717977839 +0000 UTC m=+28.108435514,2024-12-11 03:17:42.769412089 +0000 UTC m=+28.159869722,51
Put,2024-12-11 03:17:42.714117589 +0000 UTC m=+28.104575222,2024-12-11 03:17:42.770912672 +0000 UTC m=+28.161370305,56
Put,2024-12-11 03:17:42.715814381 +0000 UTC m=+28.106272014,2024-12-11 03:17:42.774661256 +0000 UTC m=+28.165118889,58
Get,2024-12-11 03:17:42.762855256 +0000 UTC m=+28.153312972,2024-12-11 03:17:42.818716964 +0000 UTC m=+28.209174639,55
Put,2024-12-11 03:17:42.755925922 +0000 UTC m=+28.146383597,2024-12-11 03:17:42.822192547 +0000 UTC m=+28.212650222,66
Put,2024-12-11 03:17:42.770915006 +0000 UTC m=+28.161372680,2024-12-11 03:17:42.837980714 +0000 UTC m=+28.228438347,67
Get,2024-12-11 03:17:42.769415631 +0000 UTC m=+28.159873264,2024-12-11 03:17:42.843885131 +0000 UTC m=+28.234342805,74
Put,2024-12-11 03:17:42.774663631 +0000 UTC m=+28.165121305,2024-12-11 03:17:42.844138839 +0000 UTC m=+28.234596514,69
Put,2024-12-11 03:17:42.822196297 +0000 UTC m=+28.212653972,2024-12-11 03:17:42.872127964 +0000 UTC m=+28.262585639,49
Put,2024-12-11 03:17:42.818721922 +0000 UTC m=+28.209179555,2024-12-11 03:17:42.877782047 +0000 UTC m=+28.268239722,59
Get,2024-12-11 03:17:42.837984214 +0000 UTC m=+28.228441847,2024-12-11 03:17:42.892069464 +0000 UTC m=+28.282527097,54
Get,2024-12-11 03:17:42.843888464 +0000 UTC m=+28.234346097,2024-12-11 03:17:42.897722214 +0000 UTC m=+28.288179889,53
Put,2024-12-11 03:17:42.844140881 +0000 UTC m=+28.234598514,2024-12-11 03:17:42.898695797 +0000 UTC m=+28.289153472,54
Get,2024-12-11 03:17:42.877785839 +0000 UTC m=+28.268243514,2024-12-11 03:17:42.971934256 +0000 UTC m=+28.362391889,94
Put,2024-12-11 03:17:42.872132339 +0000 UTC m=+28.262589972,2024-12-11 03:17:42.973089047 +0000 UTC m=+28.363546722,100
Get,2024-12-11 03:17:42.898698089 +0000 UTC m=+28.289155764,2024-12-11 03:17:42.989999131 +0000 UTC m=+28.380456805,91
Get,2024-12-11 03:17:42.892073589 +0000 UTC m=+28.282531264,2024-12-11 03:17:42.994726589 +0000 UTC m=+28.385184222,102
Get,2024-12-11 03:17:42.898635131 +0000 UTC m=+28.289092764,2024-12-11 03:17:42.997200047 +0000 UTC m=+28.387657722,98
Get,2024-12-11 03:17:42.973092297 +0000 UTC m=+28.363549972,2024-12-11 03:17:43.034082089 +0000 UTC m=+28.424539722,60
Put,2024-12-11 03:17:42.971940131 +0000 UTC m=+28.362397764,2024-12-11 03:17:43.038466381 +0000 UTC m=+28.428924055,66
Put,2024-12-11 03:17:42.994730464 +0000 UTC m=+28.385188139,2024-12-11 03:17:43.044885672 +0000 UTC m=+28.435343305,50
Put,2024-12-11 03:17:42.990003797 +0000 UTC m=+28.380461430,2024-12-11 03:17:43.051342714 +0000 UTC m=+28.441800347,61
Put,2024-12-11 03:17:42.997203006 +0000 UTC m=+28.387660680,2024-12-11 03:17:43.051354381 +0000 UTC m=+28.441812055,54
Put,2024-12-11 03:17:43.038470172 +0000 UTC m=+28.428927805,2024-12-11 03:17:43.090812047 +0000 UTC m=+28.481269722,52
Put,2024-12-11 03:17:43.044891381 +0000 UTC m=+28.435349055,2024-12-11 03:17:43.094805797 +0000 UTC m=+28.485263430,49
Put,2024-12-11 03:17:43.034088381 +0000 UTC m=+28.424546055,2024-12-11 03:17:43.096121797 +0000 UTC m=+28.486579472,62
Put,2024-12-11 03:17:43.051356381 +0000 UTC m=+28.441814055,2024-12-11 03:17:43.103429464 +0000 UTC m=+28.493887097,52
Get,2024-12-11 03:17:43.051346131 +0000 UTC m=+28.441803805,2024-12-11 03:17:43.109405547 +0000 UTC m=+28.499863180,58
Put,2024-12-11 03:17:43.094809381 +0000 UTC m=+28.485267055,2024-12-11 03:17:43.143689839 +0000 UTC m=+28.534147514,48
Put,2024-12-11 03:17:43.096125214 +0000 UTC m=+28.486582889,2024-12-11 03:17:43.143868797 +0000 UTC m=+28.534326430,47
Put,2024-12-11 03:17:43.090817131 +0000 UTC m=+28.481274764,2024-12-11 03:17:43.151320797 +0000 UTC m=+28.541778472,60
Get,2024-12-11 03:17:43.103432422 +0000 UTC m=+28.493890055,2024-12-11 03:17:43.151408214 +0000 UTC m=+28.541865889,47
Put,2024-12-11 03:17:43.109408964 +0000 UTC m=+28.499866597,2024-12-11 03:17:43.173222881 +0000 UTC m=+28.563680555,63
Put,2024-12-11 03:17:43.143695131 +0000 UTC m=+28.534152805,2024-12-11 03:17:43.194340797 +0000 UTC m=+28.584798472,50
Get,2024-12-11 03:17:43.143870297 +0000 UTC m=+28.534327972,2024-12-11 03:17:43.200898422 +0000 UTC m=+28.591356055,57
Put,2024-12-11 03:17:43.151323672 +0000 UTC m=+28.541781347,2024-12-11 03:17:43.207346047 +0000 UTC m=+28.597803722,56
Put,2024-12-11 03:17:43.151409339 +0000 UTC m=+28.541866972,2024-12-11 03:17:43.217962756 +0000 UTC m=+28.608420430,66
Put,2024-12-11 03:17:43.173227506 +0000 UTC m=+28.563685180,2024-12-11 03:17:43.235524464 +0000 UTC m=+28.625982139,62
Put,2024-12-11 03:17:43.194429672 +0000 UTC m=+28.584887347,2024-12-11 03:17:43.253514048 +0000 UTC m=+28.643971722,59
Get,2024-12-11 03:17:43.200901756 +0000 UTC m=+28.591359430,2024-12-11 03:17:43.254657464 +0000 UTC m=+28.645115097,53
Get,2024-12-11 03:17:43.207350131 +0000 UTC m=+28.597807764,2024-12-11 03:17:43.268723339 +0000 UTC m=+28.659181014,61
Put,2024-12-11 03:17:43.217967131 +0000 UTC m=+28.608424764,2024-12-11 03:17:43.277469464 +0000 UTC m=+28.667927097,59
Put,2024-12-11 03:17:43.235529506 +0000 UTC m=+28.625987139,2024-12-11 03:17:43.294015131 +0000 UTC m=+28.684472806,58
Get,2024-12-11 03:17:43.253517673 +0000 UTC m=+28.643975347,2024-12-11 03:17:43.324817423 +0000 UTC m=+28.715275056,71
Put,2024-12-11 03:17:43.268727631 +0000 UTC m=+28.659185306,2024-12-11 03:17:43.325057923 +0000 UTC m=+28.715515556,56
Put,2024-12-11 03:17:43.254660589 +0000 UTC m=+28.645118264,2024-12-11 03:17:43.330423089 +0000 UTC m=+28.720880764,75
Put,2024-12-11 03:17:43.294019423 +0000 UTC m=+28.684477056,2024-12-11 03:17:43.333699964 +0000 UTC m=+28.724157639,39
Put,2024-12-11 03:17:43.277473339 +0000 UTC m=+28.667930972,2024-12-11 03:17:43.335034756 +0000 UTC m=+28.725492431,57
Put,2024-12-11 03:17:43.325063506 +0000 UTC m=+28.715521139,2024-12-11 03:17:43.369849006 +0000 UTC m=+28.760306681,44
Put,2024-12-11 03:17:43.324822923 +0000 UTC m=+28.715280556,2024-12-11 03:17:43.370910923 +0000 UTC m=+28.761368597,46
Put,2024-12-11 03:17:43.335038048 +0000 UTC m=+28.725495722,2024-12-11 03:17:43.382688839 +0000 UTC m=+28.773146514,47
Get,2024-12-11 03:17:43.330426089 +0000 UTC m=+28.720883764,2024-12-11 03:17:43.383887923 +0000 UTC m=+28.774345556,53
Put,2024-12-11 03:17:43.333710881 +0000 UTC m=+28.724168514,2024-12-11 03:17:43.387268548 +0000 UTC m=+28.777726222,53
Put,2024-12-11 03:17:43.370914256 +0000 UTC m=+28.761371889,2024-12-11 03:17:43.427434298 +0000 UTC m=+28.817891972,56
Put,2024-12-11 03:17:43.369854048 +0000 UTC m=+28.760311681,2024-12-11 03:17:43.429622339 +0000 UTC m=+28.820080014,59
Get,2024-12-11 03:17:43.382693006 +0000 UTC m=+28.773150639,2024-12-11 03:17:43.438430298 +0000 UTC m=+28.828887972,55
Put,2024-12-11 03:17:43.383890381 +0000 UTC m=+28.774348056,2024-12-11 03:17:43.439250173 +0000 UTC m=+28.829707806,55
Put,2024-12-11 03:17:43.387270964 +0000 UTC m=+28.777728639,2024-12-11 03:17:43.449659214 +0000 UTC m=+28.840116847,62
Get,2024-12-11 03:17:43.429625714 +0000 UTC m=+28.820083347,2024-12-11 03:17:43.457184548 +0000 UTC m=+28.847642222,27
Put,2024-12-11 03:17:43.427438048 +0000 UTC m=+28.817895681,2024-12-11 03:17:43.472309298 +0000 UTC m=+28.862766931,44
Get,2024-12-11 03:17:43.438433923 +0000 UTC m=+28.828891597,2024-12-11 03:17:43.485653381 +0000 UTC m=+28.876111056,47
Put,2024-12-11 03:17:43.439252423 +0000 UTC m=+28.829710056,2024-12-11 03:17:43.504835214 +0000 UTC m=+28.895292847,65
Get,2024-12-11 03:17:43.449663214 +0000 UTC m=+28.840120889,2024-12-11 03:17:43.510213589 +0000 UTC m=+28.900671264,60
Put,2024-12-11 03:17:43.457187881 +0000 UTC m=+28.847645556,2024-12-11 03:17:43.525676756 +0000 UTC m=+28.916134389,68
Get,2024-12-11 03:17:43.472313298 +0000 UTC m=+28.862770972,2024-12-11 03:17:43.527149006 +0000 UTC m=+28.917606681,54
Put,2024-12-11 03:17:43.485657756 +0000 UTC m=+28.876115431,2024-12-11 03:17:43.545798381 +0000 UTC m=+28.936256014,60
Get,2024-12-11 03:17:43.510217048 +0000 UTC m=+28.900674722,2024-12-11 03:17:43.592838756 +0000 UTC m=+28.983296431,82
Put,2024-12-11 03:17:43.525681214 +0000 UTC m=+28.916138889,2024-12-11 03:17:43.597488381 +0000 UTC m=+28.987946014,71
Put,2024-12-11 03:17:43.504839548 +0000 UTC m=+28.895297222,2024-12-11 03:17:43.599775298 +0000 UTC m=+28.990232972,94
Get,2024-12-11 03:17:43.527152756 +0000 UTC m=+28.917610389,2024-12-11 03:17:43.602938964 +0000 UTC m=+28.993396597,75
Put,2024-12-11 03:17:43.545802548 +0000 UTC m=+28.936260181,2024-12-11 03:17:43.612897256 +0000 UTC m=+29.003354931,67
Put,2024-12-11 03:17:43.592844756 +0000 UTC m=+28.983302389,2024-12-11 03:17:43.628092964 +0000 UTC m=+29.018550639,35
Get,2024-12-11 03:17:43.602940589 +0000 UTC m=+28.993398222,2024-12-11 03:17:43.648476464 +0000 UTC m=+29.038934097,45
Put,2024-12-11 03:17:43.602536006 +0000 UTC m=+28.992993681,2024-12-11 03:17:43.648583256 +0000 UTC m=+29.039040931,46
Put,2024-12-11 03:17:43.597492089 +0000 UTC m=+28.987949764,2024-12-11 03:17:43.653858131 +0000 UTC m=+29.044315764,56
Put,2024-12-11 03:17:43.628096673 +0000 UTC m=+29.018554306,2024-12-11 03:17:43.667637089 +0000 UTC m=+29.058094722,39
Put,2024-12-11 03:17:43.612900673 +0000 UTC m=+29.003358306,2024-12-11 03:17:43.670974589 +0000 UTC m=+29.061432222,58
Put,2024-12-11 03:17:43.653861839 +0000 UTC m=+29.044319472,2024-12-11 03:17:43.720968506 +0000 UTC m=+29.111426139,67
Put,2024-12-11 03:17:43.667641423 +0000 UTC m=+29.058099056,2024-12-11 03:17:43.723816006 +0000 UTC m=+29.114273639,56
Put,2024-12-11 03:17:43.648584839 +0000 UTC m=+29.039042472,2024-12-11 03:17:43.723896881 +0000 UTC m=+29.114354556,75
Put,2024-12-11 03:17:43.670978798 +0000 UTC m=+29.061436431,2024-12-11 03:17:43.725325798 +0000 UTC m=+29.115783431,54
Put,2024-12-11 03:17:43.648481089 +0000 UTC m=+29.038938722,2024-12-11 03:17:43.728161589 +0000 UTC m=+29.118619264,79
Put,2024-12-11 03:17:43.720974298 +0000 UTC m=+29.111431972,2024-12-11 03:17:43.761793756 +0000 UTC m=+29.152251389,40
Put,2024-12-11 03:17:43.723898298 +0000 UTC m=+29.114355972,2024-12-11 03:17:43.764918631 +0000 UTC m=+29.155376264,41
Put,2024-12-11 03:17:43.723820089 +0000 UTC m=+29.114277764,2024-12-11 03:17:43.778611381 +0000 UTC m=+29.169069056,54
Put,2024-12-11 03:17:43.728199964 +0000 UTC m=+29.118657597,2024-12-11 03:17:43.785145839 +0000 UTC m=+29.175603472,56
Put,2024-12-11 03:17:43.725328173 +0000 UTC m=+29.115785806,2024-12-11 03:17:43.786840339 +0000 UTC m=+29.177298014,61
Get,2024-12-11 03:17:43.764923548 +0000 UTC m=+29.155381222,2024-12-11 03:17:43.835225214 +0000 UTC m=+29.225682889,70
Put,2024-12-11 03:17:43.761797423 +0000 UTC m=+29.152255097,2024-12-11 03:17:43.836054298 +0000 UTC m=+29.226511972,74
Put,2024-12-11 03:17:43.778615756 +0000 UTC m=+29.169073431,2024-12-11 03:17:43.836240506 +0000 UTC m=+29.226698181,57
Get,2024-12-11 03:17:43.785149298 +0000 UTC m=+29.175606931,2024-12-11 03:17:43.842919881 +0000 UTC m=+29.233377514,57
Put,2024-12-11 03:17:43.786843089 +0000 UTC m=+29.177300722,2024-12-11 03:17:43.846827089 +0000 UTC m=+29.237284764,59
Put,2024-12-11 03:17:43.846829756 +0000 UTC m=+29.237287431,2024-12-11 03:17:43.889940964 +0000 UTC m=+29.280398597,43
Put,2024-12-11 03:17:43.835230714 +0000 UTC m=+29.225688347,2024-12-11 03:17:43.890805339 +0000 UTC m=+29.281262972,55
Put,2024-12-11 03:17:43.836242214 +0000 UTC m=+29.226699847,2024-12-11 03:17:43.891914839 +0000 UTC m=+29.282372514,55
Get,2024-12-11 03:17:43.836058381 +0000 UTC m=+29.226516056,2024-12-11 03:17:43.898014006 +0000 UTC m=+29.288471639,61
Put,2024-12-11 03:17:43.842924714 +0000 UTC m=+29.233382389,2024-12-11 03:17:43.910017006 +0000 UTC m=+29.300474681,67
Put,2024-12-11 03:17:43.889946048 +0000 UTC m=+29.280403681,2024-12-11 03:17:43.95843734 +0000 UTC m=+29.348895014,68
Put,2024-12-11 03:17:43.891917923 +0000 UTC m=+29.282375556,2024-12-11 03:17:43.958694131 +0000 UTC m=+29.349151764,66
Get,2024-12-11 03:17:43.890808131 +0000 UTC m=+29.281265806,2024-12-11 03:17:43.963001798 +0000 UTC m=+29.353459473,72
Get,2024-12-11 03:17:43.898018964 +0000 UTC m=+29.288476597,2024-12-11 03:17:43.968739631 +0000 UTC m=+29.359197306,70
Get,2024-12-11 03:17:43.910021714 +0000 UTC m=+29.300479389,2024-12-11 03:17:43.976841215 +0000 UTC m=+29.367298889,66
Get,2024-12-11 03:17:43.958442881 +0000 UTC m=+29.348900514,2024-12-11 03:17:43.993118173 +0000 UTC m=+29.383575848,34
Put,2024-12-11 03:17:43.963014631 +0000 UTC m=+29.353472306,2024-12-11 03:17:44.005193423 +0000 UTC m=+29.395651056,42
Put,2024-12-11 03:17:43.968744006 +0000 UTC m=+29.359201681,2024-12-11 03:17:44.02355834 +0000 UTC m=+29.414015973,54
Get,2024-12-11 03:17:43.958696923 +0000 UTC m=+29.349154598,2024-12-11 03:17:44.026224465 +0000 UTC m=+29.416682098,67
Put,2024-12-11 03:17:43.976845548 +0000 UTC m=+29.367303181,2024-12-11 03:17:44.033664881 +0000 UTC m=+29.424122556,56
Put,2024-12-11 03:17:43.993231798 +0000 UTC m=+29.383689514,2024-12-11 03:17:44.03893234 +0000 UTC m=+29.429389973,45
Put,2024-12-11 03:17:44.005197215 +0000 UTC m=+29.395654848,2024-12-11 03:17:44.062880215 +0000 UTC m=+29.453337848,57
Put,2024-12-11 03:17:44.023561798 +0000 UTC m=+29.414019473,2024-12-11 03:17:44.081947298 +0000 UTC m=+29.472404931,58
Put,2024-12-11 03:17:44.03366859 +0000 UTC m=+29.424126264,2024-12-11 03:17:44.08197484 +0000 UTC m=+29.472432473,48
Put,2024-12-11 03:17:44.026228006 +0000 UTC m=+29.416685639,2024-12-11 03:17:44.088058881 +0000 UTC m=+29.478516556,61
Put,2024-12-11 03:17:44.03893634 +0000 UTC m=+29.429394014,2024-12-11 03:17:44.098721506 +0000 UTC m=+29.489179139,59
Put,2024-12-11 03:17:44.081977006 +0000 UTC m=+29.472434639,2024-12-11 03:17:44.13509359 +0000 UTC m=+29.525551264,53
Put,2024-12-11 03:17:44.06288459 +0000 UTC m=+29.453342264,2024-12-11 03:17:44.135695506 +0000 UTC m=+29.526153181,72
Get,2024-12-11 03:17:44.08195434 +0000 UTC m=+29.472411973,2024-12-11 03:17:44.139565923 +0000 UTC m=+29.530023598,57
Put,2024-12-11 03:17:44.088063465 +0000 UTC m=+29.478521098,2024-12-11 03:17:44.146242506 +0000 UTC m=+29.536700181,58
Put,2024-12-11 03:17:44.098727256 +0000 UTC m=+29.489184931,2024-12-11 03:17:44.148895048 +0000 UTC m=+29.539352723,50
Put,2024-12-11 03:17:44.135097673 +0000 UTC m=+29.525555306,2024-12-11 03:17:44.183463631 +0000 UTC m=+29.573921306,48
Put,2024-12-11 03:17:44.135699298 +0000 UTC m=+29.526156931,2024-12-11 03:17:44.188416923 +0000 UTC m=+29.578874598,52
Put,2024-12-11 03:17:44.146246256 +0000 UTC m=+29.536703931,2024-12-11 03:17:44.202452881 +0000 UTC m=+29.592910556,56
Get,2024-12-11 03:17:44.13956984 +0000 UTC m=+29.530027514,2024-12-11 03:17:44.202579756 +0000 UTC m=+29.593037389,63
Put,2024-12-11 03:17:44.148898048 +0000 UTC m=+29.539355681,2024-12-11 03:17:44.207777256 +0000 UTC m=+29.598234931,58
Get,2024-12-11 03:17:44.188420965 +0000 UTC m=+29.578878639,2024-12-11 03:17:44.241748923 +0000 UTC m=+29.632206598,53
Put,2024-12-11 03:17:44.202456048 +0000 UTC m=+29.592913681,2024-12-11 03:17:44.24473959 +0000 UTC m=+29.635197223,42
Get,2024-12-11 03:17:44.18346809 +0000 UTC m=+29.573925723,2024-12-11 03:17:44.249839506 +0000 UTC m=+29.640297181,66
Get,2024-12-11 03:17:44.202581131 +0000 UTC m=+29.593038764,2024-12-11 03:17:44.258285131 +0000 UTC m=+29.648742806,55
Get,2024-12-11 03:17:44.207780548 +0000 UTC m=+29.598238181,2024-12-11 03:17:44.268314506 +0000 UTC m=+29.658772139,60
Put,2024-12-11 03:17:44.241753673 +0000 UTC m=+29.632211348,2024-12-11 03:17:44.308387006 +0000 UTC m=+29.698844681,66
Put,2024-12-11 03:17:44.249843381 +0000 UTC m=+29.640301014,2024-12-11 03:17:44.310013631 +0000 UTC m=+29.700471306,60
Put,2024-12-11 03:17:44.258289256 +0000 UTC m=+29.648746889,2024-12-11 03:17:44.312377215 +0000 UTC m=+29.702834848,54
Put,2024-12-11 03:17:44.244746548 +0000 UTC m=+29.635204181,2024-12-11 03:17:44.313775131 +0000 UTC m=+29.704232764,69
Get,2024-12-11 03:17:44.26831809 +0000 UTC m=+29.658775723,2024-12-11 03:17:44.32185684 +0000 UTC m=+29.712314514,53
Get,2024-12-11 03:17:44.308391631 +0000 UTC m=+29.698849306,2024-12-11 03:17:44.366216173 +0000 UTC m=+29.756673848,57
Put,2024-12-11 03:17:44.312381006 +0000 UTC m=+29.702838639,2024-12-11 03:17:44.369499965 +0000 UTC m=+29.759957598,57
Put,2024-12-11 03:17:44.310016548 +0000 UTC m=+29.700474223,2024-12-11 03:17:44.371103631 +0000 UTC m=+29.761561264,61
Put,2024-12-11 03:17:44.321860465 +0000 UTC m=+29.712318098,2024-12-11 03:17:44.374700298 +0000 UTC m=+29.765157973,52
Put,2024-12-11 03:17:44.313777423 +0000 UTC m=+29.704235056,2024-12-11 03:17:44.374810923 +0000 UTC m=+29.765268556,61
Get,2024-12-11 03:17:44.366220548 +0000 UTC m=+29.756678181,2024-12-11 03:17:44.42105409 +0000 UTC m=+29.811511723,54
Get,2024-12-11 03:17:44.371107423 +0000 UTC m=+29.761565098,2024-12-11 03:17:44.423455756 +0000 UTC m=+29.813913431,52
Put,2024-12-11 03:17:44.369503298 +0000 UTC m=+29.759960931,2024-12-11 03:17:44.429400923 +0000 UTC m=+29.819858556,59
Put,2024-12-11 03:17:44.37663134 +0000 UTC m=+29.767088973,2024-12-11 03:17:44.431272881 +0000 UTC m=+29.821730556,54
Put,2024-12-11 03:17:44.374703256 +0000 UTC m=+29.765160889,2024-12-11 03:17:44.439257173 +0000 UTC m=+29.829714848,64
Put,2024-12-11 03:17:44.421059173 +0000 UTC m=+29.811516806,2024-12-11 03:17:44.48119059 +0000 UTC m=+29.871648264,60
Put,2024-12-11 03:17:44.423459131 +0000 UTC m=+29.813916806,2024-12-11 03:17:44.487873006 +0000 UTC m=+29.878330639,64
Put,2024-12-11 03:17:44.429404756 +0000 UTC m=+29.819862431,2024-12-11 03:17:44.490424381 +0000 UTC m=+29.880882014,61
Put,2024-12-11 03:17:44.43127584 +0000 UTC m=+29.821733514,2024-12-11 03:17:44.497894006 +0000 UTC m=+29.888351681,66
Put,2024-12-11 03:17:44.439260215 +0000 UTC m=+29.829717889,2024-12-11 03:17:44.499407506 +0000 UTC m=+29.889865181,60
Get,2024-12-11 03:17:44.481194923 +0000 UTC m=+29.871652556,2024-12-11 03:17:44.531800298 +0000 UTC m=+29.922257931,50
Put,2024-12-11 03:17:44.487876256 +0000 UTC m=+29.878333931,2024-12-11 03:17:44.538891506 +0000 UTC m=+29.929349181,51
Get,2024-12-11 03:17:44.499410006 +0000 UTC m=+29.889867681,2024-12-11 03:17:44.54666534 +0000 UTC m=+29.937123014,47
Put,2024-12-11 03:17:44.497897506 +0000 UTC m=+29.888355181,2024-12-11 03:17:44.565696048 +0000 UTC m=+29.956153681,67
Get,2024-12-11 03:17:44.490427756 +0000 UTC m=+29.880885389,2024-12-11 03:17:44.571121756 +0000 UTC m=+29.961579431,80
Get,2024-12-11 03:17:44.53180534 +0000 UTC m=+29.922262973,2024-12-11 03:17:44.608866631 +0000 UTC m=+29.999324306,77
Put,2024-12-11 03:17:44.546669298 +0000 UTC m=+29.937126973,2024-12-11 03:17:44.609036298 +0000 UTC m=+29.999493931,62
Get,2024-12-11 03:17:44.538895423 +0000 UTC m=+29.929353056,2024-12-11 03:17:44.612163756 +0000 UTC m=+30.002621389,73
Put,2024-12-11 03:17:44.56569934 +0000 UTC m=+29.956156973,2024-12-11 03:17:44.616627006 +0000 UTC m=+30.007084681,50
